id,opeid,year,loan_default_rate
9151,3237,2012,2.2
9152,2108,2012,2.9
9153,41483,2012,0.3
9154,2886,2012,1.9
9155,22855,2012,2.2
9156,22204,2012,1.6
9157,11732,2012,0.7
9158,22095,2012,0
9159,23289,2012,2
9160,10692,2012,10.1
9161,6165,2012,1.4
9162,31943,2012,5.4
9163,11567,2012,2
9164,41239,2012,8.5
9165,2974,2012,1.6
9166,1564,2012,2.1
9167,10674,2012,1.8
9168,36983,2012,0.9
9169,2903,2012,1.7
9170,2133,2012,2.4
9171,3691,2012,1.1
9172,2124,2012,1.1
9173,1788,2012,1.6
9174,3197,2012,1.6
9175,2014,2012,0.5
9176,1109,2012,1.1
9177,2639,2012,2.2
9178,3411,2012,2.2
9179,3651,2012,2.1
9180,3268,2012,2
9181,9768,2012,1.1
9182,1424,2012,0.9
9183,2227,2012,3.3
9184,10365,2012,2.2
9185,3065,2012,0.9
9186,38743,2012,4.5
9187,23192,2012,2
9188,1172,2012,3.3
9189,2626,2012,1
9190,25,2012,1.4
9191,1721,2012,6
9192,2892,2012,2.9
9193,20876,2012,2.6
9194,40313,2012,2.7
9195,35324,2012,19.5
9196,213,2012,1.8
9197,2707,2012,1.7
9198,3378,2012,1.1
9199,1434,2012,2.1
9200,1402,2012,1.1
9201,1329,2012,3.3
9202,2542,2012,2
9203,2208,2012,2
9204,2642,2012,1.3
9205,41426,2012,1
9206,13103,2012,0.7
9207,2474,2012,0.8
9208,6693,2012,1.7
9209,1341,2012,1.6
9210,11245,2012,0.9
9211,31733,2012,4.9
9212,2194,2012,1
9213,22372,2012,3
9214,37323,2012,3.6
9215,3263,2012,2.7
9216,6715,2012,3.7
9217,9428,2012,1.7
9218,1444,2012,1.2
9219,1739,2012,1
9220,2346,2012,2.3
9221,3421,2012,1.2
9222,3086,2012,2.2
9223,1854,2012,2.3
9224,41435,2012,2.4
9225,3042,2012,1.3
9226,3835,2012,1.7
9227,2038,2012,1.3
9228,22141,2012,1
9229,1436,2012,6.8
9230,21383,2012,2.4
9231,2358,2012,1.2
9232,6438,2012,1.4
9233,6694,2012,4.4
9234,41594,2012,0
9235,2325,2012,1.6
9236,3895,2012,1.5
9237,2128,2012,0.6
9238,2894,2012,2
9239,3535,2012,1.4
9240,2978,2012,1.2
9241,2927,2012,0.9
9242,2783,2012,1.2
9243,3892,2012,2.9
9244,1803,2012,2.7
9245,41314,2012,2.2
9246,20681,2012,1.1
9247,9085,2012,1.3
9248,3742,2012,4.7
9249,1207,2012,1.2
9250,21019,2012,1.2
9251,39743,2012,1.6
9252,4056,2012,3.2
9253,7178,2012,1.2
9254,10915,2012,1.4
9255,9086,2012,1.4
9256,367,2012,1.2
9257,2077,2012,1.5
9258,3863,2012,1.3
9259,3778,2012,1.5
9260,3024,2012,1.2
9261,3224,2012,1.5
9262,1874,2012,2.5
9263,3037,2012,2.5
9264,6677,2012,3
9265,3768,2012,1.7
9266,30719,2012,2.7
9267,9756,2012,0.6
9268,21021,2012,2
9269,21601,2012,4.8
9270,40764,2012,2.6
9271,3388,2012,1.1
9272,3289,2012,1.1
9273,4952,2012,1.2
9274,2178,2012,1.7
9275,2587,2012,2.4
9276,2734,2012,3.3
9277,8916,2012,0.8
9278,2669,2012,1.5
9279,2701,2012,2.6
9280,22425,2012,0.7
9281,31226,2012,2
9282,234,2012,0.4
9283,30691,2012,1.6
9284,35103,2012,2.5
9285,3697,2012,2.3
9286,6181,2012,2.5
9287,4707,2012,2.6
9288,20758,2012,4.6
9289,21636,2012,1.5
9290,41512,2012,3.6
9291,2069,2012,1.6
9292,3107,2012,2.6
9293,26037,2012,1.2
9294,11385,2012,2.9
9295,3745,2012,1.7
9296,1774,2012,1.4
9297,2219,2012,1.5
9298,2803,2012,1.8
9299,2573,2012,1.7
9300,1698,2012,1.8
9301,98,2012,0.7
9302,2341,2012,1
9303,2379,2012,0.2
9304,1696,2012,2.2
9305,3409,2012,2
9306,2839,2012,0.9
9307,3284,2012,0.8
9308,3253,2012,3
9309,2391,2012,0.3
9310,4949,2012,0.4
9311,1347,2012,0.9
9312,6695,2012,1.1
9313,3031,2012,2.7
9314,6461,2012,1.5
9315,7087,2012,5
9316,10138,2012,4
9317,2627,2012,2.4
9318,6842,2012,1.1
9319,1174,2012,2.8
9320,6392,2012,2
9321,1445,2012,0.6
9322,2155,2012,0.9
9323,252,2012,1.4
9324,2104,2012,0.5
9325,3705,2012,0.6
9326,12393,2012,1.2
9327,4951,2012,0.9
9328,3438,2012,1
9329,2209,2012,2.3
9330,3352,2012,1.6
9331,2217,2012,0.7
9332,31258,2012,0.5
9333,1836,2012,1.7
9334,2889,2012,0.8
9335,23209,2012,10.8
9336,40963,2012,2.5
9337,2246,2012,0.4
9338,1218,2012,1.6
9339,2078,2012,1.4
9340,1305,2012,0.8
9341,2382,2012,0.5
9342,22779,2012,0.6
9343,10019,2012,1.6
9344,31763,2012,15.6
9345,2534,2012,0.7
9346,624,2012,3.3
9347,1171,2012,0
9348,38834,2012,5.3
9349,25464,2012,0
9350,2711,2012,1
9351,3242,2012,0.7
9352,1426,2012,0.6
9353,4882,2012,0.7
9354,1855,2012,0.4
9355,3947,2012,0.7
9356,2708,2012,0.8
9357,2361,2012,1.5
9358,2092,2012,7.2
9359,31913,2012,1.7
9360,3562,2012,2.4
9361,7845,2012,1
9362,1319,2012,0.7
9363,2353,2012,1.4
9364,2121,2012,1.1
9365,40653,2012,0.5
9366,22444,2012,0
9367,2728,2012,2.1
9368,12277,2012,0.4
9369,9747,2012,0
9370,292,2012,0.6
9371,184,2012,0.6
9372,24827,2012,0.9
9373,2141,2012,2.5
9374,2784,2012,0.2
9375,4977,2012,1.7
9376,183,2012,1.7
9377,3803,2012,2
9378,8067,2012,0.8
9379,24535,2012,0
9380,3311,2012,0.4
9381,1352,2012,0
9382,6895,2012,0.8
9383,7012,2012,0.8
9384,3604,2012,1.7
9385,1781,2012,1.1
9386,2895,2012,0.3
9387,2358,2012,2.2
9388,10338,2012,0
9389,11934,2012,1.2
9390,22316,2012,0.7
9391,1657,2012,0.2
9392,22333,2012,0.5
9393,30908,2012,0.3
9394,2677,2012,0.4
9395,31713,2012,0.5
9396,12358,2012,0.1
9397,1659,2012,0.5
9398,1249,2012,2.8
9399,2275,2012,2.4
9400,24544,2012,0.4
9401,37093,2012,1.5
9402,2887,2012,0.5
9403,21891,2012,3.7
9404,1689,2012,0.8
9405,337,2012,1.6
9406,4054,2012,0.3
9407,3517,2012,0
9408,10501,2012,2.5
9409,6445,2012,4
9410,123,2012,0
9411,39394,2012,9.4
9412,11282,2012,0
9413,10472,2012,0
9414,6639,2012,1
9415,8587,2012,0
9416,642,2012,0
9417,39393,2012,0
9418,2164,2012,1
9419,9987,2012,0
9420,2457,2012,1
9421,33333,2012,0
9422,6214,2012,1.4
9423,7783,2012,0
9424,34373,2012,0
9425,30431,2012,0
9426,33554,2012,0
9427,9929,2012,0
9428,21623,2012,0
9429,9782,2012,1.8
9430,7705,2012,0
9431,31564,2012,3.1
9432,21579,2012,12.2
9433,11683,2012,1.4
9434,274,2012,0
9435,32253,2012,3.5
9436,117,2012,0
9437,21989,2012,5.4
9438,20955,2012,1.5
9439,10084,2012,0
9440,41305,2012,0
9441,212,2012,0
9442,39463,2012,0
9443,41932,2012,0
9444,1682,2012,4
9445,41612,2012,2
9446,30323,2012,3.8
9447,38243,2012,0
9448,1256,2012,4
9449,24908,2012,0
9450,3393,2012,4.6
9451,34296,2012,4
9452,30761,2012,0
9453,31643,2012,0
9454,34633,2012,0
9455,38295,2012,2.9
9456,6448,2012,2.3
9457,9232,2012,0
9458,13134,2012,0
9459,38724,2012,0
9460,38533,2012,2.6
9461,22296,2012,0
9462,41668,2012,6.1
9463,38684,2012,3.3
9464,37573,2012,12.2
9465,25203,2012,1.4
9466,8665,2012,5.4
9467,7632,2012,6.4
9468,846,2012,2
9469,36953,2012,2.5
9470,41725,2012,0
9471,30887,2012,0
9472,1712,2012,4.8
9473,3098,2012,1.2
9474,2494,2012,1.9
9475,986,2012,0
9476,32803,2012,0
9477,1907,2012,0
9478,10675,2012,2.1
9479,22993,2012,0
9480,34297,2012,4.1
9481,1296,2012,3.4
9482,1897,2012,0
9483,9442,2012,2.4
9484,5279,2012,2.5
9485,1789,2012,5.1
9486,30501,2012,0
9487,31169,2012,0
9488,2242,2012,1.2
9489,22736,2012,5.4
9490,30954,2012,2.6
9491,2331,2012,0
9492,8398,2012,0
9493,23299,2012,0
9494,6692,2012,2
9495,25457,2012,0
9496,1288,2012,4.2
9497,38333,2012,5.4
9498,82,2012,3.7
9499,12766,2012,0
9500,867,2012,1.9
9501,41385,2012,0
9502,32483,2012,4.8
9503,9084,2012,3
9504,10589,2012,0
9505,41437,2012,0
9506,10067,2012,0
9507,4012,2012,3.8
9508,6697,2012,6
9509,20524,2012,0
9510,36143,2012,0
9511,25089,2012,0
9512,10089,2012,12.5
9513,30772,2012,16.1
9514,11614,2012,6.2
9515,892,2012,2.1
9516,221,2012,0
9517,22734,2012,3.3
9518,3251,2012,2.4
9519,22743,2012,0
9520,,2012,
9521,41176,2013,48.3
9522,4148,2013,47.3
9523,36803,2013,46.6
9524,22429,2013,43.5
9525,2934,2013,42.6
9526,24948,2013,42.4
9527,30199,2013,41.4
9528,5363,2013,39.3
9529,12948,2013,39.3
9530,20533,2013,39.2
9531,41746,2013,39.2
9532,39303,2013,38.7
9533,4927,2013,38.3
9534,36114,2013,37.9
9535,41489,2013,37.7
9536,20568,2013,35.8
9537,30649,2013,35.8
9538,38763,2013,35.7
9539,3762,2013,35.5
9540,38233,2013,35.5
9541,39644,2013,35.4
9542,13008,2013,35.4
9543,21816,2013,35.3
9544,25307,2013,35.2
9545,7447,2013,35.1
9546,4169,2013,34.8
9547,40453,2013,34.8
9548,23394,2013,34.2
9549,1038,2013,33.9
9550,41821,2013,33.8
9551,11672,2013,33.3
9552,23513,2013,33.3
9553,8612,2013,33.2
9554,2176,2013,32.4
9555,4835,2013,32.3
9556,5256,2013,32.3
9557,41634,2013,32.3
9558,41669,2013,32.3
9559,41545,2013,32.2
9560,1998,2013,31.9
9561,10826,2013,31.8
9562,9646,2013,31.7
9563,30104,2013,31.6
9564,3628,2013,31.2
9565,10554,2013,31
9566,30178,2013,31
9567,37593,2013,30.9
9568,9231,2013,30.8
9569,41847,2013,30.8
9570,25535,2013,30.7
9571,41976,2013,30.5
9572,25686,2013,30.5
9573,41931,2013,30.5
9574,8085,2013,30.4
9575,36074,2013,30.3
9576,41186,2013,30.3
9577,9535,2013,30.3
9578,696,2013,30.2
9579,21466,2013,30.2
9580,199,2013,30.1
9581,41438,2013,30.1
9582,1615,2013,30
9583,4171,2013,30
9584,25488,2013,29.8
9585,41772,2013,29.8
9586,2595,2013,29.7
9587,37833,2013,29.6
9588,11197,2013,29.6
9589,3026,2013,29.5
9590,21088,2013,29.5
9591,5273,2013,29.4
9592,2982,2013,29.4
9593,21487,2013,29.4
9594,41848,2013,29.4
9595,39123,2013,29.3
9596,3669,2013,29.2
9597,21975,2013,29.2
9598,41452,2013,29.1
9599,5271,2013,29
9600,6962,2013,28.9
9601,3417,2013,28.9
9602,943,2013,28.8
9603,7687,2013,28.6
9604,41174,2013,28.5
9605,22463,2013,28.5
9606,10695,2013,28.5
9607,21719,2013,28.5
9608,23068,2013,28.3
9609,2943,2013,28.3
9610,1209,2013,28.3
9611,1104,2013,28.3
9612,40144,2013,28.3
9613,21395,2013,28.3
9614,12525,2013,28.2
9615,11074,2013,28.1
9616,5258,2013,28
9617,298,2013,28
9618,10264,2013,27.9
9619,11596,2013,27.9
9620,4024,2013,27.8
9621,36273,2013,27.8
9622,3638,2013,27.8
9623,35424,2013,27.8
9624,4742,2013,27.7
9625,2466,2013,27.7
9626,1078,2013,27.6
9627,40385,2013,27.6
9628,7518,2013,27.5
9629,1993,2013,27.5
9630,7986,2013,27.5
9631,26002,2013,27.5
9632,8278,2013,27.4
9633,3779,2013,27.4
9634,6949,2013,27.3
9635,1202,2013,27.3
9636,7987,2013,27.3
9637,3186,2013,27.2
9638,1178,2013,27.2
9639,9082,2013,27.2
9640,38303,2013,27.2
9641,21464,2013,27.2
9642,4923,2013,27.2
9643,41326,2013,27.2
9644,1997,2013,27.1
9645,31133,2013,27.1
9646,31291,2013,27.1
9647,2942,2013,27.1
9648,31505,2013,27.1
9649,3005,2013,27.1
9650,5389,2013,27
9651,1996,2013,27
9652,25869,2013,27
9653,3317,2013,27
9654,9313,2013,26.9
9655,41409,2013,26.9
9656,1499,2013,26.8
9657,5533,2013,26.8
9658,4713,2013,26.8
9659,36124,2013,26.8
9660,32833,2013,26.8
9661,22708,2013,26.7
9662,21283,2013,26.7
9663,30675,2013,26.6
9664,3618,2013,26.6
9665,30651,2013,26.6
9666,40283,2013,26.6
9667,2104,2013,26.5
9668,1979,2013,26.5
9669,39325,2013,26.5
9670,1614,2013,26.5
9671,31285,2013,26.5
9672,10881,2013,26.4
9673,22613,2013,26.3
9674,30345,2013,26.3
9675,30665,2013,26.3
9676,9267,2013,26.2
9677,34283,2013,26.2
9678,1654,2013,26.1
9679,1227,2013,26.1
9680,41699,2013,26.1
9681,23462,2013,26
9682,8613,2013,26
9683,39243,2013,26
9684,32374,2013,26
9685,9941,2013,25.9
9686,39573,2013,25.9
9687,1046,2013,25.9
9688,25364,2013,25.9
9689,10424,2013,25.8
9690,38324,2013,25.8
9691,1991,2013,25.7
9692,1086,2013,25.7
9693,2983,2013,25.7
9694,30272,2013,25.7
9695,6961,2013,25.6
9696,5763,2013,25.6
9697,4934,2013,25.6
9698,25408,2013,25.6
9699,39603,2013,25.5
9700,40894,2013,25.5
9701,41187,2013,25.5
9702,35703,2013,25.5
9703,3222,2013,25.4
9704,37893,2013,25.4
9705,3454,2013,25.4
9706,7275,2013,25.4
9707,5707,2013,25.4
9708,3188,2013,25.3
9709,39035,2013,25.3
9710,5619,2013,25.3
9711,9962,2013,25.3
9712,21193,2013,25.3
9713,25593,2013,25.2
9714,7738,2013,25.2
9715,3196,2013,25.1
9716,26092,2013,25.1
9717,4838,2013,25
9718,1636,2013,25
9719,10879,2013,25
9720,10014,2013,25
9721,8083,2013,25
9722,24947,2013,25
9723,25957,2013,25
9724,412,2013,25
9725,25812,2013,25
9726,5317,2013,24.9
9727,1232,2013,24.8
9728,1219,2013,24.8
9729,1287,2013,24.8
9730,41477,2013,24.8
9731,25997,2013,24.7
9732,2261,2013,24.7
9733,4062,2013,24.7
9734,10977,2013,24.7
9735,41485,2013,24.7
9736,3221,2013,24.6
9737,23522,2013,24.6
9738,20839,2013,24.6
9739,21598,2013,24.6
9740,5601,2013,24.5
9741,5754,2013,24.5
9742,1071,2013,24.5
9743,22183,2013,24.5
9744,41795,2013,24.5
9745,21348,2013,24.5
9746,30226,2013,24.4
9747,10388,2013,24.4
9748,2486,2013,24.4
9749,22781,2013,24.4
9750,37143,2013,24.4
9751,22957,2013,24.4
9752,1226,2013,24.4
9753,3816,2013,24.4
9754,41831,2013,24.4
9755,1077,2013,24.3
9756,7118,2013,24.3
9757,2237,2013,24.3
9758,3786,2013,24.3
9759,26215,2013,24.3
9760,2964,2013,24.2
9761,4972,2013,24.2
9762,41527,2013,24.2
9763,9581,2013,24.2
9764,30071,2013,24.2
9765,1501,2013,24.1
9766,5467,2013,24.1
9767,5488,2013,24.1
9768,9684,2013,24.1
9769,25295,2013,24.1
9770,41245,2013,24.1
9771,10507,2013,24.1
9772,11622,2013,24.1
9773,4852,2013,24
9774,808,2013,24
9775,3992,2013,24
9776,1183,2013,24
9777,1181,2013,24
9778,2586,2013,24
9779,4503,2013,23.9
9780,3995,2013,23.9
9781,23067,2013,23.9
9782,5359,2013,23.9
9783,2417,2013,23.8
9784,3153,2013,23.8
9785,22202,2013,23.8
9786,9903,2013,23.8
9787,76,2013,23.8
9788,7756,2013,23.8
9789,25049,2013,23.8
9790,769,2013,23.7
9791,2407,2013,23.6
9792,3593,2013,23.6
9793,1085,2013,23.6
9794,8133,2013,23.6
9795,9767,2013,23.6
9796,3455,2013,23.6
9797,4121,2013,23.6
9798,8081,2013,23.6
9799,3002,2013,23.6
9800,22697,2013,23.6
9801,5424,2013,23.6
9802,25731,2013,23.6
9803,1533,2013,23.5
9804,22023,2013,23.5
9805,4467,2013,23.5
9806,1862,2013,23.5
9807,3176,2013,23.5
9808,4855,2013,23.5
9809,5204,2013,23.5
9810,8558,2013,23.5
9811,8466,2013,23.5
9812,36833,2013,23.5
9813,2205,2013,23.5
9814,41523,2013,23.5
9815,4057,2013,23.4
9816,22838,2013,23.4
9817,10182,2013,23.4
9818,1307,2013,23.4
9819,25587,2013,23.4
9820,12261,2013,23.4
9821,1176,2013,23.4
9822,38563,2013,23.4
9823,5594,2013,23.4
9824,6775,2013,23.4
9825,4119,2013,23.4
9826,37873,2013,23.3
9827,37013,2013,23.3
9828,2267,2013,23.2
9829,23058,2013,23.2
9830,9542,2013,23.2
9831,7283,2013,23.2
9832,9054,2013,23.2
9833,23154,2013,23.2
9834,35373,2013,23.2
9835,9043,2013,23.2
9836,8557,2013,23.2
9837,41691,2013,23.2
9838,3116,2013,23.1
9839,10851,2013,23.1
9840,316,2013,23.1
9841,3782,2013,23.1
9842,303,2013,23.1
9843,25454,2013,23.1
9844,3568,2013,23.1
9845,1623,2013,23
9846,8403,2013,23
9847,3572,2013,23
9848,1994,2013,23
9849,7684,2013,23
9850,22305,2013,23
9851,1478,2013,23
9852,9022,2013,23
9853,31033,2013,23
9854,41312,2013,23
9855,399,2013,22.9
9856,532,2013,22.9
9857,12891,2013,22.9
9858,10503,2013,22.9
9859,3155,2013,22.9
9860,1187,2013,22.9
9861,38123,2013,22.9
9862,41476,2013,22.9
9863,3083,2013,22.8
9864,20554,2013,22.8
9865,3828,2013,22.8
9866,25681,2013,22.8
9867,6799,2013,22.8
9868,22579,2013,22.8
9869,2655,2013,22.8
9870,13132,2013,22.8
9871,20997,2013,22.7
9872,1087,2013,22.7
9873,1185,2013,22.7
9874,22977,2013,22.7
9875,165,2013,22.7
9876,30118,2013,22.7
9877,3121,2013,22.6
9878,20746,2013,22.6
9879,21211,2013,22.6
9880,39163,2013,22.6
9881,25799,2013,22.6
9882,12811,2013,22.6
9883,9917,2013,22.5
9884,5753,2013,22.5
9885,8073,2013,22.5
9886,11647,2013,22.5
9887,3577,2013,22.5
9888,34095,2013,22.5
9889,41493,2013,22.5
9890,1182,2013,22.5
9891,22586,2013,22.5
9892,5316,2013,22.5
9893,9873,2013,22.5
9894,41779,2013,22.5
9895,21775,2013,22.4
9896,5244,2013,22.4
9897,25919,2013,22.4
9898,40414,2013,22.4
9899,4009,2013,22.4
9900,1908,2013,22.4
9901,23566,2013,22.4
9902,30791,2013,22.4
9903,21785,2013,22.3
9904,20522,2013,22.3
9905,3115,2013,22.3
9906,9336,2013,22.3
9907,7436,2013,22.3
9908,5318,2013,22.3
9909,9077,2013,22.3
9910,1355,2013,22.3
9911,9828,2013,22.2
9912,3648,2013,22.2
9913,23328,2013,22.2
9914,9079,2013,22.2
9915,22506,2013,22.2
9916,1592,2013,22.2
9917,13005,2013,22.2
9918,2867,2013,22.2
9919,2968,2013,22.2
9920,1079,2013,22.2
9921,22515,2013,22.2
9922,119,2013,22.2
9923,1267,2013,22.2
9924,40363,2013,22.2
9925,24978,2013,22.2
9926,31037,2013,22.2
9927,41386,2013,22.2
9928,33294,2013,22.2
9929,41887,2013,22.2
9930,3218,2013,22.1
9931,23001,2013,22.1
9932,1007,2013,22.1
9933,25349,2013,22.1
9934,38425,2013,22.1
9935,5752,2013,22
9936,3801,2013,22
9937,1289,2013,22
9938,25171,2013,22
9939,3204,2013,21.9
9940,7598,2013,21.9
9941,2402,2013,21.9
9942,1334,2013,21.9
9943,1217,2013,21.9
9944,543,2013,21.9
9945,34453,2013,21.9
9946,39696,2013,21.8
9947,764,2013,21.8
9948,7678,2013,21.8
9949,1122,2013,21.8
9950,3189,2013,21.8
9951,41514,2013,21.8
9952,3119,2013,21.7
9953,3998,2013,21.7
9954,21163,2013,21.7
9955,31158,2013,21.7
9956,10997,2013,21.7
9957,5599,2013,21.7
9958,38044,2013,21.7
9959,3582,2013,21.7
9960,30079,2013,21.7
9961,31593,2013,21.7
9962,41308,2013,21.7
9963,2362,2013,21.6
9964,2274,2013,21.6
9965,3283,2013,21.6
9966,2297,2013,21.6
9967,32804,2013,21.6
9968,36274,2013,21.6
9969,41203,2013,21.6
9970,21782,2013,21.6
9971,26164,2013,21.5
9972,21077,2013,21.5
9973,129,2013,21.5
9974,128,2013,21.5
9975,1335,2013,21.5
9976,35433,2013,21.5
9977,5306,2013,21.5
9978,23485,2013,21.5
9979,1545,2013,21.5
9980,2276,2013,21.4
9981,31281,2013,21.4
9982,2919,2013,21.4
9983,1118,2013,21.4
9984,38163,2013,21.4
9985,41519,2013,21.4
9986,20543,2013,21.4
9987,41324,2013,21.4
9988,26167,2013,21.3
9989,3936,2013,21.3
9990,3999,2013,21.3
9991,2426,2013,21.3
9992,21408,2013,21.3
9993,2433,2013,21.3
9994,1344,2013,21.3
9995,33273,2013,21.3
9996,21603,2013,21.2
9997,5498,2013,21.2
9998,1848,2013,21.2
9999,41657,2013,21.2
10000,2137,2013,21.2
10001,41411,2013,21.2
10002,1076,2013,21.1
10003,2074,2013,21.1
10004,6768,2013,21.1
10005,20693,2013,21.1
10006,1681,2013,21.1
10007,34096,2013,21.1
10008,25864,2013,21.1
10009,41927,2013,21.1
10010,2116,2013,21
10011,11046,2013,21
10012,5378,2013,21
10013,5697,2013,21
10014,2404,2013,21
10015,4033,2013,21
10016,901,2013,21
10017,38853,2013,21
10018,3602,2013,21
10019,7266,2013,20.9
10020,2484,2013,20.9
10021,2468,2013,20.9
10022,8862,2013,20.9
10023,10363,2013,20.9
10024,10858,2013,20.9
10025,3928,2013,20.9
10026,4743,2013,20.9
10027,2189,2013,20.9
10028,21661,2013,20.9
10029,30107,2013,20.9
10030,23623,2013,20.9
10031,30314,2013,20.8
10032,4925,2013,20.8
10033,3583,2013,20.8
10034,5022,2013,20.8
10035,30151,2013,20.8
10036,21822,2013,20.8
10037,41515,2013,20.8
10038,304,2013,20.7
10039,4878,2013,20.7
10040,1113,2013,20.7
10041,23397,2013,20.7
10042,8543,2013,20.7
10043,21585,2013,20.7
10044,7491,2013,20.7
10045,3574,2013,20.7
10046,288,2013,20.7
10047,41625,2013,20.7
10048,31555,2013,20.7
10049,25728,2013,20.7
10050,2154,2013,20.7
10051,23141,2013,20.7
10052,712,2013,20.6
10053,3773,2013,20.6
10054,30353,2013,20.6
10055,22482,2013,20.6
10056,266,2013,20.6
10057,22375,2013,20.6
10058,1103,2013,20.6
10059,1242,2013,20.6
10060,41552,2013,20.6
10061,20565,2013,20.6
10062,37303,2013,20.5
10063,8303,2013,20.5
10064,2479,2013,20.5
10065,25889,2013,20.5
10066,3784,2013,20.5
10067,5223,2013,20.5
10068,224,2013,20.5
10069,2355,2013,20.5
10070,41414,2013,20.5
10071,41113,2013,20.5
10072,34567,2013,20.5
10073,30893,2013,20.5
10074,21884,2013,20.5
10075,35614,2013,20.5
10076,41602,2013,20.5
10077,492,2013,20.4
10078,40386,2013,20.4
10079,1223,2013,20.4
10080,41265,2013,20.4
10081,34684,2013,20.4
10082,10633,2013,20.3
10083,1619,2013,20.3
10084,1233,2013,20.3
10085,10487,2013,20.3
10086,1015,2013,20.3
10087,2263,2013,20.3
10088,7096,2013,20.3
10089,22695,2013,20.3
10090,7287,2013,20.3
10091,491,2013,20.2
10092,7582,2013,20.2
10093,2915,2013,20.2
10094,10736,2013,20.2
10095,5618,2013,20.2
10096,1648,2013,20.2
10097,8552,2013,20.2
10098,22208,2013,20.2
10099,38193,2013,20.1
10100,2405,2013,20.1
10101,9618,2013,20.1
10102,1493,2013,20.1
10103,4453,2013,20.1
10104,2664,2013,20.1
10105,21802,2013,20.1
10106,795,2013,20.1
10107,32103,2013,20
10108,10345,2013,20
10109,1865,2013,20
10110,4666,2013,20
10111,40373,2013,20
10112,12105,2013,20
10113,538,2013,20
10114,3994,2013,20
10115,11166,2013,20
10116,1275,2013,20
10117,1199,2013,20
10118,344801,2013,20
10119,22456,2013,20
10120,36276,2013,20
10121,96,2013,20
10122,8873,2013,20
10123,1046,2013,20
10124,10632,2013,20
10125,10111,2013,20
10126,41926,2013,20
10127,23531,2013,20
10128,79,2013,20
10129,20561,2013,20
10130,3759,2013,19.9
10131,22898,2013,19.9
10132,5387,2013,19.9
10133,851,2013,19.9
10134,1368,2013,19.9
10135,12064,2013,19.9
10136,2278,2013,19.8
10137,3674,2013,19.8
10138,3793,2013,19.8
10139,2341,2013,19.8
10140,42118,2013,19.8
10141,21066,2013,19.8
10142,22724,2013,19.8
10143,322,2013,19.8
10144,31203,2013,19.8
10145,2299,2013,19.8
10146,2151,2013,19.8
10147,36813,2013,19.8
10148,9466,2013,19.7
10149,2572,2013,19.7
10150,30306,2013,19.7
10151,448,2013,19.7
10152,9795,2013,19.7
10153,31043,2013,19.7
10154,1197,2013,19.7
10155,6977,2013,19.7
10156,23363,2013,19.7
10157,21451,2013,19.7
10158,10861,2013,19.7
10159,41177,2013,19.7
10160,25204,2013,19.7
10161,7658,2013,19.7
10162,2657,2013,19.6
10163,25693,2013,19.6
10164,147,2013,19.6
10165,2861,2013,19.6
10166,354,2013,19.6
10167,11167,2013,19.6
10168,2317,2013,19.6
10169,1901,2013,19.6
10170,1091,2013,19.6
10171,5448,2013,19.6
10172,41572,2013,19.6
10173,41153,2013,19.6
10174,227,2013,19.5
10175,3866,2013,19.5
10176,4625,2013,19.5
10177,2871,2013,19.5
10178,243,2013,19.5
10179,3809,2013,19.5
10180,6819,2013,19.5
10181,3501,2013,19.5
10182,3561,2013,19.5
10183,1282,2013,19.5
10184,37233,2013,19.5
10185,4158,2013,19.5
10186,4924,2013,19.5
10187,41402,2013,19.5
10188,2615,2013,19.4
10189,4507,2013,19.4
10190,6835,2013,19.4
10191,2936,2013,19.4
10192,10453,2013,19.4
10193,20836,2013,19.4
10194,13016,2013,19.4
10195,3504,2013,19.4
10196,377,2013,19.4
10197,4988,2013,19.4
10198,23441,2013,19.4
10199,1266,2013,19.4
10200,8955,2013,19.4
10201,6755,2013,19.3
10202,40513,2013,19.3
10203,23621,2013,19.3
10204,6867,2013,19.3
10205,22187,2013,19.3
10206,2302,2013,19.3
10207,2459,2013,19.3
10208,5624,2013,19.3
10209,8503,2013,19.3
10210,2052,2013,19.3
10211,8596,2013,19.3
10212,866,2013,19.3
10213,22001,2013,19.3
10214,6973,2013,19.3
10215,1202,2013,19.3
10216,41842,2013,19.3
10217,25183,2013,19.3
10218,358,2013,19.2
10219,2408,2013,19.2
10220,23262,2013,19.2
10221,7111,2013,19.2
10222,3546,2013,19.2
10223,5384,2013,19.2
10224,31275,2013,19.2
10225,21245,2013,19.2
10226,12989,2013,19.2
10227,41673,2013,19.2
10228,11145,2013,19.1
10229,3626,2013,19.1
10230,1504,2013,19.1
10231,4598,2013,19.1
10232,9942,2013,19.1
10233,25256,2013,19.1
10234,31804,2013,19.1
10235,10771,2013,19.1
10236,4845,2013,19.1
10237,747,2013,19
10238,106,2013,19
10239,34244,2013,19
10240,231,2013,19
10241,1273,2013,19
10242,5277,2013,19
10243,39633,2013,19
10244,7329,2013,18.9
10245,21005,2013,18.9
10246,21207,2013,18.9
10247,20753,2013,18.9
10248,30633,2013,18.9
10249,111,2013,18.9
10250,7871,2013,18.9
10251,41223,2013,18.9
10252,21801,2013,18.9
10253,1161,2013,18.9
10254,38713,2013,18.9
10255,26095,2013,18.9
10256,8038,2013,18.9
10257,1095,2013,18.9
10258,41307,2013,18.9
10259,30106,2013,18.8
