"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"461014","7","1120350","0","0","775702","175840","0","57309","0","0","0","604258","190935","0","0","109","2","0","1","0","0","5","0","0","17","19","0","11","0","0",,"8",,"17",,"11",,"55",,,,
"461023","7","335680","0","0","618914","295184","0","696390","0","0","0","0","0","0","0","62","4","0","8","0","0","0","0","0","12","4","0","0","0","0","3","12","8","12","8","0","0","28",,,,
"461120","7","15000","0","0","0","127107","0","0","0","0","0","0","20000","0","0","23","3","0","0","0","0","1","0","0","0","1","0","0","0","0",,"4",,"0",,"0",,"5","56239","74997","0","0"
"461148","7","2026373","0","0","697000","588000","1411752","111400","250160","0","0","2354345","1571688","0","0","443","6","27","2","5","0","32","0","0","16","28","0","38","0","0",,"72",,"16",,"38",,"154",,,,
"461236","7","385000","0","0","100000","120000","58000","0","0","0","25000","0","20000","0","0","59","1","2","0","0","0","1","0","0","4","14","1","0","0","0",,"4",,"4",,"1",,"23","661857","34387","171911","42978"
"461281","7","169837","0","0","28260","157471","49617","15660","65738","0","33308","10719","108007","0","0","46","6","2","1","3","0","6","0","0","1","12","2","1","0","0",,"18",,"1",,"3",,"34",,,,
"461315","7","160347","0","0","200179","68952","118997","29120","0","0","0","0","28704","83824","0","34","1","3","1","0","0","1","0","0","5","4","0","0","3","0","29","6","43","5","36","3","22","18","209798","37563","261914","109675"
"461485","7","269227","0","0","89440","39545","0","0","0","0","0","64912","34278","0","0","19","1","0","0","0","0","1","0","0","3","4","0","1","0","0",,"2",,"3",,"1",,"10","384629","48972","127778","92736"
"461528","7","116600","0","0","0","115000","0","0","0","0","0","0","0","0","0","40","4","0","0","0","0","0","0","0","0","3","0","0","0","0","16","4","22","0","0","0","0","7","428758","15","0","0"
"461643","7","48000","0","0","40000","115000","70000","0","0","29120","0","52000","0","24960","0","29","1","1","0","0","1","0","0","0","1","2","0","1","1","0",,"3",,"1",,"2",,"8","176417","107034","147014","282855"
"461689","7","244667","0","0","0","90000","0","0","0","0","0","0","229835","0","0","12","1","0","0","0","0","5","0","0","0","6","0","0","0","0",,"6",,"0",,"0",,"12",,,,
"461759","7","45250","0","0","84135","99525","0","0","0","0","0","0","24162","0","0","34","2","0","0","0","0","1","0","0","2","5","0","0","0","0","36","3","22","2","15","0","0","10","100054","53430","186034","0"
"461795","7","1245425","102785","0","43000","864950","93000","55000","111500","0","162048","0","153000","0","0","69","14","2","1","3","0","4","2","0","1","22","3","0","0","0",,"24",,"3",,"3",,"52","356731","43830","41758","46416"
"461847","7","50000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"17","0","0","0","0","0","0","0","0","0","5","0","0","0","0","122","0","0","0","0","0","0","5","231644",,,
"462044","7","80000","0","0","0","190000","0","0","0","0","0","0","25471","0","0","5","2","0","0","0","0","1","0","0","0","1","0","0","0","0",,"3",,"0",,"0",,"4","219530","69901","0","0"
"462266","7","225485","0","0","0","166900","0","0","0","0","0","0","0","0","0","8","3","0","0","0","0","0","0","0","0","5","0","0","0","0",,"3",,"0",,"0",,"8",,,,
"462354","7","566000","0","0","0","847944","0","0","253000","0","0","0","0","0","0","40","14","0","0","6","0","0","0","0","0","8","0","0","0","0","31","20","78","0","0","0","0","28","274650","10","0","0"
"462372","7","102819","0","0","38782","403076","0","35000","0","0","0","0","551966","0","0","52","7","0","1","0","0","14","0","0","1","2","0","0","0","0",,"22",,"1",,"0",,"25",,,,
"462390","7","23928","0","0","0","279788","0","0","0","0","0","72124","29870","0","0","36","3","0","0","0","0","1","0","0","0","3","0","1","0","0",,"4",,"0",,"1",,"8",,,,
"465812","7","900000","0","0","1900000","200000","250000","225000","0","0","0","0","185000","0","0","341","2","4","3","0","0","9","0","0","75","85","0","0","0","0","83","18","18","75","73","0","0","178","302930","62272","639519","0"
"466152","7","40200","0","0","0","188395","0","0","367307","0","0","0","21300","0","0","22","3","0","0","11","0","1","0","0","0","1","0","0","0","0",,"15",,"0",,"0",,"16",,,,
"466514","7","199014","0","0","396330","237957","0","0","0","0","0","0","61938","0","0","44","4","0","0","0","0","2","0","0","10","5","0","0","0","0",,"6",,"10",,"0",,"21",,,,
"466921","7","1422173","0","0","997909","855549","77975","41146","0","0","0","0","195005","0","0","110","9","1","1","0","0","5","0","0","20","21","0","0","0","0","32","16","24","20","30","0","0","57",,,,
"466930","7","689801","0","0","616819","623129","75348","36066","0","0","0","0","114867","0","0","75","7","1","1","0","0","3","0","0","12","9","0","0","0","0",,"12",,"12",,"0",,"33",,,,
"467058","7","60900","0","0","36708","397938","0","45000","0","0","0","0","476310","0","0","40","6","0","1","0","0","11","0","0","1","1","0","0","0","0",,"18",,"1",,"0",,"20",,,,
"467368","7","609266","0","0","305874","500651","0","0","0","0","0","0","31200","0","0","30","8","0","0","0","0","1","0","0","6","11","0","0","0","0","30","9","24","6","16","0","0","26",,,,
"467793","7","272929","0","0","240915","171650","0","0","0","0","0","0","68201","0","0","37","3","0","0","0","0","2","0","0","7","6","0","0","0","0",,"5",,"7",,"0",,"18",,,,
"468015","7","486593","0","0","43000","278624","0","44000","0","0","0","0","931967","0","0","56","3","0","1","0","0","20","0","0","1","9","0","0","0","0",,"24",,"1",,"0",,"34",,,,
"468024","7","324000","0","0","32993","1188375","0","38002","0","0","0","0","668095","27976","0","88","14","0","1","0","0","14","0","0","1","4","0","0","1","0",,"29",,"1",,"1",,"35",,,,
"468398","7","314860","0","0","330246","223214","88050","0","0","0","0","0","32240","0","0","33","3","2","0","0","0","1","0","0","8","6","0","0","0","0",,"6",,"8",,"0",,"20",,,,
"468723","7","72500","0","0","39600","362072","0","17680","65995","0","0","158683","149843","61152","0","111","13","0","1","3","0","9","0","0","2","2","0","10","4","0",,"26",,"2",,"14",,"44",,,,
"469188","7","162840","0","0","193416","109200","0","41208","0","0","0","0","0","0","0","14","1","0","1","0","0","0","0","0","3","3","0","0","0","0","15","2","10","3","15","0","0","8",,,,
"469629","7","451352","0","0","0","346160","35267","67374","0","0","100000","88549","60000","135000","0","39","7","1","2","0","0","3","0","0","0","11","5","2","3","0","40","13","47","0","0","10","36","34",,,,
"469975","7","214553","0","0","0","202868","0","0","0","0","0","197246","27040","0","0","18","3","0","0","0","0","1","0","0","0","5","0","5","0","0",,"4",,"0",,"5",,"14",,,,
"470047","7","30000","0","0","30000","50000","0","0","0","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","1","1","0","0","0","0",,"1",,"1",,"0",,"3",,,,
"470092","7","428585","0","0","44000","599251","0","0","0","0","0","0","1024380","0","0","101","6","0","0","0","0","21","0","0","1","8","0","0","0","0",,"27",,"1",,"0",,"36",,,,
"470162","7","240713","0","0","68250","810361","65000","0","0","0","0","0","1136085","0","0","127","11","1","0","0","0","28","0","0","1","5","0","0","0","0",,"40",,"1",,"0",,"46",,,,
"470861","7","121597","0","0","37595","355807","0","33000","0","0","0","0","426389","0","0","35","6","0","1","0","0","11","0","0","1","2","0","0","0","0",,"18",,"1",,"0",,"21",,,,
"470870","7","44626","0","0","36428","241194","0","32387","0","0","0","0","407279","0","0","36","4","0","1","0","0","10","0","0","1","1","0","0","0","0",,"15",,"1",,"0",,"17",,,,
"470889","7","502523","0","0","69490","343517","0","40599","0","0","0","0","721186","0","0","76","6","0","1","0","0","18","0","0","2","8","0","0","0","0",,"25",,"2",,"0",,"35",,,,
"470898","7","117347","0","0","68090","294026","0","45177","0","0","0","0","512769","0","0","47","5","0","1","0","0","14","0","0","2","2","0","0","0","0",,"20",,"2",,"0",,"24",,,,
"474702","7","7197","0","0","0","234807","0","0","0","0","0","0","31263","0","0","23","2","0","0","0","0","1","0","0","0","4","0","0","0","0",,"3",,"0",,"0",,"7",,,,
"474863","7","473015","0","0","899642","482021","39535","236734","41712","0","0","0","111159","0","0","133","5","1","4","1","0","2","0","0","23","6","0","0","0","0",,"13",,"23",,"0",,"42","179593","42209","341573","0"
"474881","7","630010","0","0","88720","78280","0","64771","0","0","0","116520","115493","49650","0","40","1","0","2","0","0","3","0","0","2","11","0","3","1","0","62","6","34","2","11","4","22","23",,,,
"474890","7","217396","0","0","713381","222200","35000","27040","0","0","0","0","29121","0","0","47","3","1","1","0","0","1","0","0","18","5","0","0","0","0","8","6","9","18","28","0","0","29","271135","36326","889725","0"
"474906","7","252000","0","0","123000","162000","134000","0","0","0","41000","111000","22880","0","0","34","3","3","0","0","0","1","0","0","3","6","1","3","0","0",,"7",,"3",,"4",,"20","523518","47545","255527","315773"
"474951","7","283938","0","0","0","729866","0","0","276918","0","0","110224","750194","0","0","196","8","0","0","6","0","19","0","0","0","14","0","2","0","0","16","33","39","0","0","2","2","49",,,,
"474960","7","130530","0","0","0","168616","0","0","0","0","0","0","0","0","0","40","2","0","0","0","0","0","0","0","0","7","0","0","0","0",,"2",,"0",,"0",,"9",,,,
"474979","7","85057","0","0","0","191332","0","0","0","0","0","0","399692","0","0","65","2","0","0","0","0","10","0","0","0","9","0","0","0","0",,"12",,"0",,"0",,"21",,,,
"474997","7","415000","0","0","225000","145000","138000","0","0","0","42000","478500","161000","0","0","49","1","3","0","0","0","4","0","0","4","10","2","8","0","0",,"8",,"4",,"10",,"32",,,,
"475033","7","3127000","120000","0","67000","3708550","380000","600000","0","0","0","0","40000","0","0","125","49","4","6","0","0","1","2","0","1","33","0","0","0","0",,"60",,"3",,"0",,"96","497612","6375","29758","0"
"475042","7","142500","0","0","0","431776","0","0","0","0","0","0","665537","0","0","42","5","0","0","0","0","16","0","0","0","3","0","0","0","0",,"21",,"0",,"0",,"24",,,,
"475051","7","135000","0","0","46000","100000","0","0","0","0","0","0","27540","0","0","5","1","0","0","0","0","1","0","0","1","2","0","0","0","0","17","2","17","1","9","0","0","5",,,,
"475060","7","250500","0","0","0","445000","32011","0","0","0","0","240988","61006","0","0","58","7","1","0","0","0","2","0","0","0","5","0","6","0","0",,"10",,"0",,"6",,"21",,,,
"475079","7","206000","0","0","0","182016","47999","0","0","0","0","108014","24960","0","0","27","4","1","0","0","0","1","0","0","0","5","0","3","0","0",,"6",,"0",,"3",,"14",,,,
"475121","7","2812522","0","0","251453","8006583","130000","115000","0","0","0","0","19179274","0","0","1561","101","2","2","0","0","376","0","0","7","41","0","0","0","0","2","481","22","7","0","0","0","529",,,,
"475130","7","375000","0","0","227500","240000","0","0","0","0","0","0","56000","0","0","27","2","0","0","0","0","2","0","0","6","6","0","0","0","0",,"4",,"6",,"0",,"16",,,,
"475176","7","864123","0","0","423613","361636","0","0","0","0","30888","0","112195","0","0","46","5","0","0","0","0","3","0","0","8","13","1","0","0","0",,"8",,"8",,"1",,"30",,,,
"475185","7","19200","0","0","0","134087","44664","0","35160","0","0","0","37322","19820","0","24","5","1","0","1","0","3","0","0","0","1","0","0","1","0","7","10","68","0","0","1","7","12","8772","17055","0","9055"
"475194","7","421050","0","0","0","393212","62400","0","0","0","0","292819","95645","0","0","63","7","2","0","0","0","3","0","0","0","9","0","7","0","0",,"12",,"0",,"7",,"28",,,,
"475200","7","149558","0","0","78863","109202","138708","0","0","0","0","0","159790","0","0","53","1","2","0","0","0","5","0","0","2","3","0","0","0","0",,"8",,"2",,"0",,"13","85692","91557","45186","0"
"475228","7","100000","0","0","0","200000","125000","0","0","0","0","0","86000","0","0","20","1","1","0","0","0","2","0","0","0","1","0","0","0","0",,"4",,"0",,"0",,"5",,,,
"475273","7","1766795","0","0","1096422","1590913","97826","56222","68004","0","0","0","735517","0","0","377","20","2","1","1","0","22","0","0","21","22","0","0","0","0",,"46",,"21",,"0",,"89","187866","78211","116584","0"
"475291","7","113100","0","0","117000","159480","43860","29120","0","0","0","79000","38433","0","0","40","2","1","1","0","0","1","0","0","3","2","0","2","0","0","6","5","16","3","10","2","6","12",,,,
"475352","7","866499","0","0","46223","791022","168301","47380","0","0","31824","455240","151866","0","0","98","12","5","1","0","0","5","0","0","1","24","1","9","0","0",,"23",,"1",,"10",,"58",,,,
"475370","7","771740","0","0","51200","742906","183358","41300","0","0","33134","535000","118418","0","0","124","11","5","1","0","0","4","0","0","1","25","1","10","0","0",,"21",,"1",,"11",,"58",,,,
"475422","7","600000","0","0","120000","0","0","0","0","0","0","0","120000","0","0","25","0","0","0","0","0","4","0","0","4","12","0","0","0","0",,"4",,"4",,"0",,"20","1092313","218463","218463","0"
"475510","7","357694","0","0","42000","57000","0","0","0","0","0","0","150000","0","0","11","1","0","0","0","0","4","0","0","1","5","0","0","0","0",,"5",,"1",,"0",,"11",,,,
"475565","7","2110289","0","0","90756","1961049","491634","493735","702808","0","210367","0","597766","0","0","140","16","6","6","11","0","11","0","0","1","29","7","0","0","0",,"50",,"1",,"7",,"87","386581","109511","16625","38537"
"475583","7","35000","0","0","33000","350000","97000","0","0","0","0","31990","24960","0","0","21","7","3","0","0","0","1","0","0","1","1","0","1","0","0","5","11","59","1","5","1","5","14",,,,
"475592","7","328862","0","0","40900","353590","111720","43963","0","0","36150","231000","94888","0","0","46","5","3","1","0","0","3","0","0","1","10","1","6","0","0",,"12",,"1",,"7",,"30",,,,
"475608","7","1082000","0","0","299000","265000","231400","137700","0","0","86400","0","438700","80500","0","71","3","3","2","0","0","8","0","0","7","15","2","0","2","0","39","16","41","7","18","4","10","42","320734","130045","88632","49474"
"475617","7","649166","0","0","42000","515160","141720","45900","0","0","31990","471275","161810","0","0","89","7","4","1","0","0","5","0","0","1","17","1","10","0","0",,"17",,"1",,"11",,"46",,,,
"475635","7","31600","0","0","0","48000","0","0","0","0","0","0","31600","0","0","16","2","0","0","0","0","1","0","0","0","1","0","0","0","0","29","3","86","0","0","0","0","4",,,,
"475699","7","443627","0","0","89157","464447","72471","29093","292674","0","0","0","189445","0","0","124","7","2","1","8","0","6","0","0","2","8","0","0","0","0",,"24",,"2",,"0",,"34",,,,
"475714","7","115000","0","0","0","210000","80000","0","0","0","0","0","25000","0","0","13","6","2","0","0","0","1","0","0","0","4","0","0","0","0",,"9",,"0",,"0",,"13",,,,
"475732","7","1815480","0","0","1373873","1103759","73185","54540","0","0","48500","0","223832","0","0","120","12","1","1","0","0","5","0","0","26","25","1","0","0","0",,"19",,"26",,"1",,"71",,,,
"475741","7","234410","0","0","325190","415807","70000","47901","0","0","0","0","84876","0","0","31","5","1","1","0","0","2","0","0","7","3","0","0","0","0",,"9",,"7",,"0",,"19",,,,
"475811","7","150000","0","0","136272","48000","16800","0","102719","18000","0","0","15080","0","0","93","1","1","0","6","1","1","0","0","9","5","0","0","0","0",,"10",,"9",,"0",,"24","474113","104583","430723","0"
"475866","7","383615","0","0","42840","509370","107600","0","0","0","28746","290000","173222","0","0","63","7","3","0","0","0","6","0","0","1","11","1","7","0","0",,"16",,"1",,"8",,"36",,,,
"475875","7","133231","0","0","73609","181634","0","0","0","0","0","0","0","0","0","31","2","0","0","0","0","0","0","0","2","2","0","0","0","0",,"2",,"2",,"0",,"6",,,,
"475884","7","52530","0","0","73566","173729","0","0","0","0","0","0","0","0","0","18","2","0","0","0","0","0","0","0","2","1","0","0","0","0",,"2",,"2",,"0",,"5",,,,
"476203","7","87000","0","0","227000","107100","0","0","0","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","3","1","0","0","0","0",,"1",,"3",,"0",,"5",,,,
"476319","7","120000","0","0","0","50000","40000","0","0","0","0","45760","30000","0","0","7","1","1","0","0","0","1","0","0","0","3","0","1","0","0",,"3",,"0",,"1",,"7","5019870","1255051","0","1914244"
"476337","7","191970","0","0","0","243456","32000","0","0","0","0","84000","84696","0","0","19","3","1","0","0","0","2","0","0","0","4","0","2","0","0",,"6",,"0",,"2",,"12",,,,
"476382","7","1097512","0","0","190240","347500","146005","0","60320","0","39000","0","160160","0","0","46","5","4","0","2","0","6","0","0","3","17","2","0","0","0",,"17",,"3",,"2",,"39",,,,
"476391","7","741785","0","0","82201","259000","64480","0","33280","0","0","0","84864","0","0","22","4","2","0","1","0","3","0","0","1","11","0","0","0","0",,"10",,"1",,"0",,"22",,,,
"476601","7","218200","0","0","0","158025","106000","0","0","0","0","0","40000","49000","0","14","3","2","0","0","0","2","0","0","0","4","0","0","1","0","93","7","163","0","0","1","23","12","312677","57326","0","70216"
"476692","7","66000","0","0","0","0","0","0","0","0","0","0","0","40500","0","11","0","0","0","0","0","0","0","0","0","2","0","0","2","0","47","0","0","0","0","2","47","4","440590","0","0","270362"
