"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"480107","7","579098","0","0","45675","464978","144966","47502","0","0","32470","382665","176134","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","275955",,"21765","197822"
"480143","7","914800","0","0","65000","0","115000","0","0","0","154000","166000","31000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","691195",,"49112","241782"
"480189","7","2298939","0","0","459129","386751","63977","124515","524682","65000","117564","0","277235","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","403177",,"80520","20618"
"480204","7","480832","0","0","144601","397462","0","0","0","0","0","245814","222958","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0",,,,
"480301","7","1167000","0","0","133000","485000","0","65000","0","0","0","0","88895","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","652902",,"74410","0"
"480480","7","39520","0","0","0","67000","0","0","0","0","0","93600","141440","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","86472",,"0","204803"
"480499","7","115304","0","0","56617","166470","40000","0","0","0","0","0","23612","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","389211",,"191112","0"
"480550","7","97734","0","0","173500","156848","0","0","0","0","0","0","0","0","0","25","3","0","0","0","0","0","0","0","5","4","0","0","0","0",,"3",,"5",,"0",,"8","173972","5","308840","0"
"480569","7","602679","0","0","109074","197228","209753","99043","0","0","0","33274","842168","0","0","242","2","4","2","0","0","25","0","0","2","7","0","1","0","0",,"33",,"2",,"1",,"36","93402","130519","16904","5157"
"480657","7","131000","0","0","398970","517561","0","0","0","0","0","0","66135","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","82251",,"250501","0"
"480754","7","24000","0","0","0","0","0","0","0","0","0","0","40000","0","0","4","0","0","0","0","0","2","0","0","0","2","0","0","0","0",,"2",,"0",,"0",,"2","382891","638152","0","0"
"480815","7","1072377","0","0","45675","652903","179116","42630","0","0","32470","531522","149590","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","514383",,"21909","270528"
"480824","7","201104","0","0","620166","100000","0","0","0","0","0","0","60923","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","163934",,"505541","0"
"480833","7","460236","0","0","684199","182100","0","0","0","0","0","0","50669","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","406112",,"603737","0"
"480967","7","327076","0","0","210745","413573","103022","80038","0","0","280738","39187","147371","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","226774",,"146117","221816"
"481030","7","110000","93000","0","0","0","0","0","0","0","0","0","150000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","224267",,"189608","0"
"481058","7","63070",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","69240",,,
"481094","7","956884","0","0","754417","884607","86000","137500","301850","0","0","0","108482","43000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","350466",,"276311","15749"
"481119","7","511889","0","0","0","379582","199568","0","0","0","0","195695","35251","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","300633",,"0","114932"
"481225","7","196602","0","0","28000","0","28000","0","0","0","0","0","40000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","619812",,"88273","0"
"481234","7","162098","0","0","0","109423","119605","0","0","0","0","0","30000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","288208",,"0","0"
"481252","7","52000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","775969",,,
"481401","7","187386","0","0","308046","337084","101020","83300","0","0","0","0","12000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","132021",,"217030","0"
"481410","7","55080",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","173488",,,
"481438","7","124000","0","0","0","77000","70000","0","0","0","0","0","18000","21600","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,"0",,"0",,"0","0","222594",,"0","38774"
"481623","7","50000","0","0","22759","249758","0","41079","0","0","0","0","331726","0","0","36","4","0","1","0","0","9","0","0","1","1","0","0","0","0",,"14",,"1",,"0",,"15","55130","365770","25094","0"
"481720","7","329250","0","0","37400","1161737","0","0","0","0","0","0","682807","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","147800",,"16789","0"
"481766","7","132450","0","0","100760","0","45000","0","0","0","0","83564","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","151355",,"115142","95491"
"481915","7","120000","0","0","185487","112200","50500","0","0","0","0","138200","24960","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","322042",,"497789","370885"
"481988","7","162000","0","0","216832","358803","138122","0","0","0","0","77709","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","129740",,"173653","62234"
"482024","7","48236","0","0","224485","137948","0","0","0","0","0","0","85820","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0",,,,
"482149","7","31955243","0","0","4164324","37562748","7329698","6051229","3588073","43881550","12337645","113788","14908806","3169322","224664","5285","461","174","495","93","1445","721","0","0","113","945","489","4","98","5","98","3389","351","113","12","596","62","4098","85219","156786","11105","42257"
"482158","7","13527505","0","0","1939243","6952695","316091","787505","537473","121820","1513604","0","2811127","1512215","0","783","90","8","18","16","3","98","0","0","55","243","56","0","41","0","24","233","23","55","5","97","9","385","357311","77473","51222","79923"
"482228","7","77839","0","0","0","64031","35861","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","314307",,"0","0"
"482325","7","52000","0","0","0","135000","0","0","306412","0","0","0","25480","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","74323",,"0","0"
"482361","7","364000","0","0","0","80000","0","0","414142","0","0","0","53768","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","336756",,"0","0"
"482370","7","49400","0","0","0","150000","0","0","245211","0","0","0","30000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","67185",,"0","0"
"482398","7","183000","0","0","36050","561846","0","0","0","0","0","0","735241","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","77254",,"15219","0"
"482413","7","2267361","0","0","2508576","2081355","77283","40444","0","0","132753","0","210803","0","0","177","17","1","1","0","0","4","0","0","41","26","2","0","0","0","8","23","7","41","13","2","1","66","220676","20519","244153","12920"
"482422","7","2405652","0","0","1781775","1219636","61230","87536","0","0","72911","0","200325","0","0","215","15","1","2","0","0","5","0","0","31","28","2","0","0","0","12","23","10","31","13","2","1","56","279255","23256","206834","8464"
"482431","7","6811337","0","0","11036041","5484228","512361","501712","0","0","202501","0","1100268","0","0","1014","58","8","9","0","0","23","0","0","187","86","5","0","0","0","6","98","7","187","14","5","0","290","147722","23864","239345","4392"
"482440","7","733315","0","0","1123033","769117","0","0","0","0","29070","0","0","0","0","108","9","0","0","0","0","0","0","0","21","11","1","0","0","0","6","9","5","21","12","1","1","31","135596","2","207658","5375"
"482459","7","2895971","0","0","3573035","2573647","108016","202767","0","0","55904","0","336472","0","0","343","29","2","4","0","0","7","0","0","65","37","2","0","0","0","7","42","8","65","13","2","0","109","171543","19933","211649","3311"
"482468","7","3116417","0","0","3127286","2062260","103644","222324","0","0","126331","0","142897","0","0","313","22","2","4","0","0","3","0","0","53","38","3","0","0","0","6","31","5","53","9","3","1","87","153836","7055","154373","6236"
"482477","7","15906809","0","0","61489534","11684132","5812142","2687711","405008","0","355980","0","2632471","0","0","4682","118","112","44","9","0","59","0","0","1288","190","9","0","0","0","4","342","8","1288","30","9","0","1639","232975","38560","900590","5214"
"482486","7","284417","0","0","702705","278043","0","0","0","0","0","0","40799","0","0","91","3","0","0","0","0","1","0","0","14","4","0","0","0","0","6","4","6","14","19","0","0","18","150484","21588","371799","0"
"482529","7","73007","0","0","446744","210251","0","44675","0","0","0","0","0","0","0","56","2","0","1","0","0","0","0","0","8","1","0","0","0","0","1","3","4","8","11","0","0","11","43174","2","264190","0"
"482538","7","851033","0","0","1508176","715486","72886","62953","0","0","60575","0","32982","0","0","158","8","1","1","0","0","1","0","0","25","11","1","0","0","0","7","11","7","25","15","1","1","37","132115","5122","234130","9404"
"482547","7","190220","0","0","723762","50640","0","45902","0","0","0","0","0","0","0","48","1","0","1","0","0","0","0","0","12","3","0","0","0","0","4","2","3","12","17","0","0","14","90300","1","343578","0"
"482556","7","3031086","0","0","2570146","1788656","142115","110408","61561","0","42683","0","176621","0","0","325","16","2","2","1","0","4","0","0","39","33","1","0","0","0","13","25","10","39","15","1","0","65","284292","16568","241059","4003"
"482565","7","404431","0","0","1043505","353612","0","0","0","0","0","0","91925","0","0","132","4","0","0","0","0","2","0","0","20","6","0","0","0","0","5","6","5","20","18","0","0","26","108294","24616","279417","0"
"482574","7","1919668","0","0","3114816","1525969","70587","119929","0","0","65919","0","40400","0","0","365","17","1","3","0","0","1","0","0","60","22","2","0","0","0","4","22","4","60","11","2","0","84","132190","2783","214490","4539"
"482583","7","76013","0","0","272148","112534","0","0","0","0","0","0","92044","0","0","28","1","0","0","0","0","2","0","0","5","1","0","0","0","0","3","3","10","5","17","0","0","8","75589","91532","270631","0"
"482592","7","80000","0","0","262225","87763","0","0","0","0","0","0","41858","0","0","27","1","0","0","0","0","1","0","0","5","1","0","0","0","0","4","2","9","5","22","0","0","7","81313","42546","266528","0"
"482608","7","1254436","0","0","2143434","1484158","79818","86871","0","0","37877","0","150130","0","0","232","15","1","2","0","0","3","0","0","41","16","1","0","0","0","7","21","10","41","19","1","0","63","145170","17376","248050","4383"
"482617","7","206632","0","0","988123","196178","0","39334","0","0","0","0","81266","0","0","83","2","0","1","0","0","2","0","0","19","3","0","0","0","0","4","5","7","19","27","0","0","24","87342","34352","417672","0"
"482635","7","5123036","0","0","4163791","2535978","155999","274230","0","0","138757","0","556747","0","0","506","29","3","6","0","0","13","0","0","75","61","3","0","0","0","12","51","10","75","14","3","1","129","243510","26465","197915","6595"
"482653","7","1478493","0","0","1467149","1199640","80580","54456","0","0","0","0","137616","0","0","224","13","1","1","0","0","3","0","0","29","18","0","0","0","0","9","18","9","29","14","0","0","47","200702","18683","199162","0"
"482662","7","449284","0","0","1106234","558593","68805","131407","0","0","45707","0","0","0","0","71","6","1","2","0","0","0","0","0","21","6","1","0","0","0","6","9","9","21","20","1","1","31","110963","2","273214","11289"
"482671","7","69433","0","0","554213","195186","0","0","0","0","0","0","0","0","0","52","2","0","0","0","0","0","0","0","10","1","0","0","0","0","2","2","5","10","23","0","0","12","45228","1","361009","0"
"482680","7","28722307","0","0","3761781","13102610","2047036","2821165","1263360","421092","4114714","251023","6030571","1210174","0","1665","177","42","56","28","8","171","0","0","95","512","143","6","30","0","27","482","26","95","5","179","10","756","401844","90267","52630","78011"
"482699","7","2575216","0","144839","496118","2306963","98000","236647","231259","0","781626","34091","1013388","241388","0","240","29","2","5","8","0","34","0","3","14","57","35","1","8","0","17","78","23","17","5","44","13","139","285330","112287","71017","117125"
"482705","7","5892485","0","0","4787365","1716329","1288850","869165","2606461","0","0","0","250527","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0",,,,
"482936","7","1673000","170124","0","641333","4317701","319516","867337","433360","78000","117541","24960","661781","79040","0","168","39","7","18","6","1","19","4","0","15","22","3","1","2","0",,"90",,"19",,"6",,"115","378462","167367","183566","50116"
"482954","7","137000","0","0","0","566495","0","0","0","0","0","0","689426","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","65029",,"0","0"
"482990","7","287000","0","0","112000","377000","0","0","0","0","35000","341000","71000","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","230792",,"90065","302362"
"483018","7","2003947","0","0","1476621","3737878","746642","300127","142892","0","968438","28611","323477","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","294864",,"217273","146708"
"483036","7","5210848","0","0","846874","2930536","303450","778787","74422","0","244991","48843","1552717","0","0","360","35","8","15","1","0","49","0","0","22","73","7","2","0","0",,"108",,"22",,"9",,"139","391789","116749","63674","22093"
"483045","7","10519676","0","514384","955476","2929104","2265276","612395","304356","0","2008206","0","4234716","0","0","1022","32","40","17","9","0","120","0","14","25","204","69","0","0","0","16","218","17","39","3","69","5","326","367410","147905","51336","70139"
"483124","7","19163830","0","0","702286","2461596","526138","605245","1756090","0","24960","0","533588","0","0","450","23","12","11","35","0","12","0","0","12","284","1","0","0","0",,"93",,"12",,"1",,"106",,,,
"483212","7","3511185","0","0","70866","1924016","2443959","0","0","0","0","0","526364","41500","0","367","27","63","0","0","0","18","0","0","2","92","0","0","1","0","19","108","22","2","0","1","0","111","284777","42698","5748","3366"
"483285","7","4644000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","463196",,,
"483319","7","177505","0","0","45000","421181","99000","45675","0","0","31200","344050","129708","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0",,,,
"483522","7","80000","0","0","306200","85000","80400","55900","0","0","26000","0","35000","0","0","30","1","2","1","0","0","1","0","0","9","5","1","0","0","0",,"5",,"9",,"1",,"15","103830","45431","397409","33745"
"483762","7","129400","0","0","345483","425563","42000","0","0","0","0","0","67920","0","0","73","7","1","0","0","0","3","0","0","11","2","0","0","0","0",,"11",,"11",,"0",,"22","44805","23520","119625","0"
"483780","7","50000","0","0","200000","100000","50000","40000","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","24053",,"96211","0"
"483814","7","267000","0","0","0","441000","0","0","0","0","0","0","29120","0","0","26","4","0","0","0","0","1","0","0","0","3","0","0","0","0",,"5",,"0",,"0",,"5","306897","33476","0","0"
"483975","7","1940000","0","0","1561160","1050000","0","0","0","0","0","0","243596","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","303249",,"244031","0"
"483984","7","120407","0","0","116841","81290","42614","0","0","0","32560","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","318078",,"308658","86014"
"484181","7","132000","0","0","23004","120000","58000","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","75959",,"13238","0"
"484288","7","426280","0","0","114220","0","0","0","62400","0","0","0","50948","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0","365190",,"97851","0"
"484473","7","324832","0","0","431555","164636","286954","429923","90552","0","0","0","0","0","0","83","2","5","7","2","0","0","0","0","8","5","0","0","0","0",,"16",,"8",,"0",,"24",,,,
"484613","7","18959927","0","0","3999252","77222933","15998411","14779238","53580849","0","0","138915814","76141409","0","0","20375","857","236","286","1028","0","1772","0","0","65","512","0","2549","0","0","2","4179","13","65","0","2549","8","6793","28209","113289","5950","206684"
"484622","7","91776","0","0","0","296716","0","0","0","0","0","0","59622","0","0","135","4","0","0","0","0","2","0","0","0","11","0","0","0","0","9","6","5","0","0","0","0","6","29947","19456","0","0"
"484631","7","4667021","0","0","58662","11804168","1102544","402935","1971037","59727","0","309821","5487604","0","0","2541","119","13","7","33","1","109","0","0","1","243","0","5","0","0","7","282","8","1","0","5","0","288","58380","69394","734","3876"
"484640","7","434822","0","0","0","1102272","55381","0","50500","65000","0","106043","219335","0","0","263","14","1","0","1","1","6","0","0","0","36","0","2","0","0","12","23","8","0","0","2","1","25","54518","35652","0","13296"
"484668","7","891616","0","0","0","2412786","228164","49009","439315","0","0","180000","1113827","0","0","648","27","2","1","8","0","27","0","0","0","66","0","3","0","0","11","65","10","0","0","3","0","68","54198","67708","0","10942"
"484677","7","604065","0","0","0","1782990","132891","0","405428","0","0","125755","765717","0","0","467","19","1","0","8","0","20","0","0","0","52","0","2","0","0","10","48","10","0","0","2","0","50","44888","56902","0","9345"
"484686","7","241408","0","0","0","494690","0","0","46976","0","0","0","219593","0","0","193","6","0","0","1","0","7","0","0","0","36","0","0","0","0","19","14","7","0","0","0","0","14","46020","41863","0","0"
"484695","7","436965","0","0","71792","1415798","0","0","0","0","0","109275","518875","0","0","319","17","0","0","0","0","14","0","0","1","34","0","2","0","0","14","31","13","1","0","2","1","34","42578","50561","6995","10648"
"484701","7","184557","0","0","0","1116373","114575","0","0","0","0","0","309636","0","0","212","13","1","0","0","0","8","0","0","0","33","0","0","0","0","18","22","12","0","0","0","0","22","32600","54697","0","0"
"484710","7","354094","0","0","76165","1380456","0","0","421106","0","0","58833","612495","0","0","288","16","0","0","7","0","13","0","0","1","39","0","1","0","0","12","36","11","1","0","1","0","38","41146","71175","8850","6836"
"484729","7","407536","0","0","0","669582","0","0","0","0","0","63550","291886","0","0","145","7","0","0","0","0","9","0","0","0","19","0","1","0","0","13","16","11","0","0","1","1","17","71906","51502","0","11213"
"484738","7","195642","0","0","0","402585","0","0","0","0","0","0","60778","0","0","148","6","0","0","0","0","2","0","0","0","23","0","0","0","0","21","8","7","0","0","0","0","8","65667","20402","0","0"
"484747","7","743292","0","0","0","1589698","0","0","210668","0","0","48000","570347","0","0","426","18","0","0","4","0","16","0","0","0","48","0","1","0","0","11","38","9","0","0","1","0","39","69773","53541","0","4506"
"484756","7","629997","0","0","0","2711691","198382","0","614991","0","0","164677","1134131","0","0","760","30","3","0","13","0","28","0","0","0","62","0","3","0","0","7","74","9","0","0","3","0","77","32293","58136","0","8441"
"484765","7","421769","0","0","0","557088","0","0","0","0","0","105000","281318","0","0","229","7","0","0","0","0","7","0","0","0","29","0","2","0","0","13","14","6","0","0","2","1","16","64630","43109","0","16090"
"484783","7","290376","0","0","0","908475","0","0","0","0","0","51518","120865","0","0","165","10","0","0","0","0","4","0","0","0","30","0","1","0","0","26","14","12","0","0","1","1","15","65395","27222","0","11602"
"484844","7","800000","0","0","200000","300000","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,"0",,,,
